,video_id,title,thumbnail,tag_id
0,-9CzOOzoRWw,오늘의 하루)이해되는 선수들의 자책,https://i.ytimg.com/vi/-9CzOOzoRWw/hqdefault.jpg,1
1,-b2o_mAcVaI,이적 준비를 위해 떠난 황인범...(Feat.절친 나상호의 눈물(?) | EAFF E-1 챕피언십 EP.8,https://i.ytimg.com/vi/-b2o_mAcVaI/hqdefault.jpg,1
2,rxBWzEX2fDU,2021-2022시즌 제 2회 KBL FAN AWARDS?,https://i.ytimg.com/vi/rxBWzEX2fDU/hqdefault.jpg,1
3,r_yVuZ4C0JY,당신의 흥미를 유발할 잔디코트 짜집기 영상 (나달 디미트로프 조코비치 머레이 외 다수),https://i.ytimg.com/vi/r_yVuZ4C0JY/hqdefault.jpg,1
4,R_YW3pPnQ8I,변준형 vs 크록스맨 ? 드디어 성사된 테크니션들의 농구 1on1 | 크록스맨 시즌2,https://i.ytimg.com/vi/R_YW3pPnQ8I/hqdefault.jpg,1
5,R__NYCcPC7E,이쯤 되면  사골이 아닐까 의심되지만 한 번만 본 사람은 없다는 손흥민의 원더골_3편 ｜SPORTS OG x SPOTV,https://i.ytimg.com/vi/R__NYCcPC7E/hqdefault.jpg,1
6,-D65DVkg90A,팀진탕티비vs한양대OB 테니스 남자복식 교류전 하이라이트 모음,https://i.ytimg.com/vi/-D65DVkg90A/hqdefault.jpg,1
7,-dW67QC3E9I,대부분 붙기 꺼려 하는 팀 1위?! '아잇스포츠 울산' [AAB x KXO3X3 서울투어 EP3],https://i.ytimg.com/vi/-dW67QC3E9I/hqdefault.jpg,1
8,-hXDbx-H2e0,[아내에게하는 골프레슨 179] 힘의 흐름 이해로 비거리와 일관성 만들기!,https://i.ytimg.com/vi/-hXDbx-H2e0/hqdefault.jpg,1
9,slTZ22dNSk8,[테니스] 포핸드 심상훈련(사라포바 포핸드편),https://i.ytimg.com/vi/slTZ22dNSk8/hqdefault.jpg,1
10,-O_Hqxy2xSY,진짜로 안뽑을 줄은 몰랐다... 완벽히 부활한 '코리안 메시' 이승우 레전드 활약상 ㄷㄷ,https://i.ytimg.com/vi/-O_Hqxy2xSY/hqdefault.jpg,1
11,-QMzMvqPRyg,스코틀랜드인들의 응원 모습 본 세계인들 갑자기 한국인들 소환하며 극찬하는 상황,https://i.ytimg.com/vi/-QMzMvqPRyg/hqdefault.jpg,1
12,-Rm5lUYnQj0,드라이버를 잘 치고 싶으면 무조건 백스윙은 한번에 올려야 됩니다,https://i.ytimg.com/vi/-Rm5lUYnQj0/hqdefault.jpg,1
13,0CJX2fXN-ws,아버지의 이름에 먹칠을 한 최악의 야구스타 2세 나가시마 카즈시게 이야기 / 외인구단,https://i.ytimg.com/vi/0CJX2fXN-ws/hqdefault.jpg,1
14,sosBDDxM3NU,2골 넣고 와보라는 독일 코치의 도발에 폭주하는 한국 유망주ㄷㄷㄷ 이걸 진짜 넣네…???l 월드클래스FC 2 in Germany EP.13,https://i.ytimg.com/vi/sosBDDxM3NU/hqdefault.jpg,1
15,0hwOz7xglYw,Dominic Thiem vs Alexander Shevchenko Highlights | Kitzbuhel 2022,https://i.ytimg.com/vi/0hwOz7xglYw/hqdefault.jpg,1
16,sPpyzQ9q4Xw,2022  대한항공배 전국대학배구 무안대회 ( 7월25일 ) 호남대(노) vs 우석대(백)(남대부 B그룹),https://i.ytimg.com/vi/sPpyzQ9q4Xw/hqdefault.jpg,1
17,0o7WTmiVpko,발기부전 홍보대사와 함께하는 다소 선정적인 골프 부흥회 [김구라의 뻐꾸기 골프 TV] Ep.36-1,https://i.ytimg.com/vi/0o7WTmiVpko/hqdefault.jpg,1
18,StS9AYw6zlQ,[여골빅_2화] 비거리 정확성 모든 걸 다 가진 육혜승 과연 그녀를 꺽을 자는 누구일까? 과연 육혜승은 정직원들의 바람대로 1위 자리를 지킬 수 있을까?,https://i.ytimg.com/vi/StS9AYw6zlQ/hqdefault.jpg,1
19,sufZqpLZH1E,후보로 쓸려고 마지못해 데리고온 한국선수가 메이저리그 휩쓸고 다니자 미국인들 경악한 이유,https://i.ytimg.com/vi/sufZqpLZH1E/hqdefault.jpg,1
20,SwFLTbo2g9s,[골프레슨]드라이버 아이언 기준선을 그리세요백스윙 다운스윙 상체움직임 골프잘치는법ㅣ홀인원TV,https://i.ytimg.com/vi/SwFLTbo2g9s/hqdefault.jpg,1
21,0U5MBpud2dY,'재활하다가 부상당할 것 같아요...' 프로선수 재활에 도전했다가 큰코다친 일반인의 최후,https://i.ytimg.com/vi/0U5MBpud2dY/hqdefault.jpg,1
22,0WQxjkeEILI,'인상적인 데뷔전' SSG 모리만도 보더라인 피칭 6이닝 6K 무실점! | #베이스볼투나잇 2022.07.27,https://i.ytimg.com/vi/0WQxjkeEILI/hqdefault.jpg,1
23,SwR8_CZ_Whc,[UFC] 니키타 크릴로프 VS 알렉산더 구스타프손,https://i.ytimg.com/vi/SwR8_CZ_Whc/hqdefault.jpg,1
24,0zB8uEkYyBw,윤충식(랭킹 1위) vs 한은성(신흥강자) 단식 최강자들의 대결! 포인트 관리의 중요성 (21년 10월 촬영분),https://i.ytimg.com/vi/0zB8uEkYyBw/hqdefault.jpg,1
25,0_3NNz8yVE0,드라마도 이렇게 쓰면 욕먹는다... 임창정vs김성수vs남영우 예측불가능한 대결의 결과는??,https://i.ytimg.com/vi/0_3NNz8yVE0/hqdefault.jpg,1
26,1-zpeI9Zh5M,아이고 의미 없다... 백티로 보냈더니 신들린 어프로치쇼 선보이는 남프로에 멘탈털리는 임창정...ㅎㄷㄷ;;,https://i.ytimg.com/vi/1-zpeI9Zh5M/hqdefault.jpg,1
27,148DifZYWz0,[아내에게하는 골프레슨 178] 던지다는 의미와 던지는 방법!,https://i.ytimg.com/vi/148DifZYWz0/hqdefault.jpg,1
28,15Ri7CsssHk,동네에서 쓰기 좋은 드리블 TOP 5,https://i.ytimg.com/vi/15Ri7CsssHk/hqdefault.jpg,1
29,t2ayftmQaw8,하루라도 빨리 배워야하는 투수 메카니즘 교육 시작합니다 [투수:당기기 1화],https://i.ytimg.com/vi/t2ayftmQaw8/hqdefault.jpg,1
30,1HydzMiqe1A,167km직구 절대 칠 수 없는 메이저리그 레전드 마구 top 10 (현역 선수 편),https://i.ytimg.com/vi/1HydzMiqe1A/hqdefault.jpg,1
31,T9f3dSFa2fs,듀란트 영입에 관심 있는 골스! 재결합에 대한 골스선수들의 반응은! 등 스펜서 NBA 모든 소식 모음!,https://i.ytimg.com/vi/T9f3dSFa2fs/hqdefault.jpg,1
32,T9VvolE4S-I,골프 백스윙 교정2 : 좋은 스윙은 백스윙부터 | 프로들의 훈련법 4-2,https://i.ytimg.com/vi/T9VvolE4S-I/hqdefault.jpg,1
33,1I_6pftM6Hw,스핀무브 커리버전(간결) 카이리버전(스웩)  알려 준다! Feat.@댓츠터프TV ToughTV,https://i.ytimg.com/vi/1I_6pftM6Hw/hqdefault.jpg,1
34,tEo-22lgMHg,유니폼에 진심인 아저씨들의 축구모임,https://i.ytimg.com/vi/tEo-22lgMHg/hqdefault.jpg,1
35,1SzGeCKJ4BA,한일전 '0:3 패배' 벤투의 전술과 개인 기량 모든 면에서 패배한 최악의 경기 (한국 vs 일본),https://i.ytimg.com/vi/1SzGeCKJ4BA/hqdefault.jpg,1
36,1tm4pZZmWHc,몸 쓰는 순서!! 힘 빼고 + 백스윙 회전 많이 + 몸 쓰기,https://i.ytimg.com/vi/1tm4pZZmWHc/hqdefault.jpg,1
37,THgapi4CDRg,[MLB TOP5] 7월 28일 명장면,https://i.ytimg.com/vi/THgapi4CDRg/hqdefault.jpg,1
38,1VkhaRDYVyE,'68일 만의 복귀' KIA 놀린 4이닝 1실점 후반기 반등의 키 | #베이스볼투나잇 2022.07.27,https://i.ytimg.com/vi/1VkhaRDYVyE/hqdefault.jpg,1
39,tM0WMWMrh_8,배구 선수 출신이 테니스에서 스매싱을 때리면? (feat. 포티러브배 혼복 매치 준우승),https://i.ytimg.com/vi/tM0WMWMrh_8/hqdefault.jpg,1
40,tMxwnZ-1lFU,[미공개] 날 것 그 잡채로 보여 드립니다. 몬스터즈 덕아웃 비하인드(vs 동의대 1차전)  |＜최강야구＞ 비하인드 cam 06,https://i.ytimg.com/vi/tMxwnZ-1lFU/hqdefault.jpg,1
41,TNMns6N9yto,남녀노소 즐기는 합기도! 제22회 국무총리기 전국생활체육합기도 대회 현장!,https://i.ytimg.com/vi/TNMns6N9yto/hqdefault.jpg,1
42,tovWljDHNHA,8연승 질주 다저스 다이겨스가 되다 | 김형준 야구야구,https://i.ytimg.com/vi/tovWljDHNHA/hqdefault.jpg,1
43,22YiIccOCq4,안녕 날 소개하지 이름은 페리시치 직업은 윙백 1타 강사│페리시치 21-22 세리에 A 활약상,https://i.ytimg.com/vi/22YiIccOCq4/hqdefault.jpg,1
44,22ziO65Sinw,본인등판 장성호 나무위키 읽기 | 타이거즈 암흑기의 대들보 | 140대 wRC+ 요즘 같음 100억,https://i.ytimg.com/vi/22ziO65Sinw/hqdefault.jpg,1
45,232u1L008tQ,[테니스레슨] 코치님과 내 포핸드의 차이? 생각보다 쉬운 체중이동으로 강력한 포핸드 만들기 !  (테니스레슨일기 24),https://i.ytimg.com/vi/232u1L008tQ/hqdefault.jpg,1
46,28yeh2iyBvo,축구선수가 운이 드럽게(?) 없을 때 ?,https://i.ytimg.com/vi/28yeh2iyBvo/hqdefault.jpg,1
47,Tp3iGBvqgbM,다혈질 감독 잘못 건드린 중국 기자 ㄷㄷ (ft. 손흥민),https://i.ytimg.com/vi/Tp3iGBvqgbM/hqdefault.jpg,1
48,tQR7WrCfv3o,국대 수비도 뚫렸다...역대급 골 결정력 보여주는 미친공격수,https://i.ytimg.com/vi/tQR7WrCfv3o/hqdefault.jpg,1
49,TQVomw42yiU,[골레고만] 드라이버 방향성 잡기 by 송경서 프로 with 박연경 아나운서 | 서경석TV,https://i.ytimg.com/vi/TQVomw42yiU/hqdefault.jpg,1
