,video_id,title,thumbnail,tag_id
0,0P5K4F4VlaU,TheVoice 더보이스 오디션 레전드 모음,https://i.ytimg.com/vi/0P5K4F4VlaU/hqdefault.jpg,1
1,tMiLYhr_Jp4,(Eng) [합격영상] 기획사 캐스팅 풀영상을 공개합니다! 공연오디션 1차 오디션 합격 영상 Audition Pass Video オーディション合格,https://i.ytimg.com/vi/tMiLYhr_Jp4/hqdefault.jpg,1
2,3bZD5mCf9bg,♬ 김예지 노래 모아듣기 | #다시보는_보코2020 | #보이스코리아2020,https://i.ytimg.com/vi/3bZD5mCf9bg/hqdefault.jpg,1
3,uaz74eaQ-bE,진돗개 최초 브리튼즈 갓 탤런트 출연 소름돋는 능력에 심사위원 전원 경악 후 기립,https://i.ytimg.com/vi/uaz74eaQ-bE/hqdefault.jpg,1
4,4XRYPf0gG-Y,♬ 김민경 노래 모아듣기 | #다시보는_보코2020 | #보이스코리아2020,https://i.ytimg.com/vi/4XRYPf0gG-Y/hqdefault.jpg,1
5,vNWcCpgVDh0,한국인들이 만들어낸 신기한 소리 듣고 울컥한 미국방청객들 기립박수치며 난리난 상황,https://i.ytimg.com/vi/vNWcCpgVDh0/hqdefault.jpg,1
6,w3lyVf-bsew,요즘 아이돌 오디션은 이렇게 본다?!,https://i.ytimg.com/vi/w3lyVf-bsew/hqdefault.jpg,1
7,y41EuedsKBQ,♬ 박창인 노래 모아듣기 | #다시보는_보코2020 | #보이스코리아2020,https://i.ytimg.com/vi/y41EuedsKBQ/hqdefault.jpg,1
8,BUxZ2jXNEOI,♬ 박다은 노래 모아듣기 | #다시보는_보코2020 | #보이스코리아2020,https://i.ytimg.com/vi/BUxZ2jXNEOI/hqdefault.jpg,1
9,_hfhvKH9-eY,[2편] 실제! 오디션 현장은 어떤 모습일까요? 모의오디션편오디션오디션현장내방오디션,https://i.ytimg.com/vi/_hfhvKH9-eY/hqdefault.jpg,1
10,J4gzeLjDYxY,(Eng) 실제! 오디션 현장은 어떤 모습일까요? Real K-pop Audition Video 오디션오디션현장내방오디션,https://i.ytimg.com/vi/J4gzeLjDYxY/hqdefault.jpg,1
11,h6dEZkn-4ng,♬ 김지현 노래 모아듣기 | #다시보는_보코2020 | #보이스코리아2020,https://i.ytimg.com/vi/h6dEZkn-4ng/hqdefault.jpg,1
12,__7lLShP4FU,#ILOVEU CHALLENGE with aespa 닝닝?,https://i.ytimg.com/vi/__7lLShP4FU/hqdefault.jpg,0
13,__g7wlFxK4w,대왕수박볼젤리 Watermelon Party Mukbang 수박파티 먹방 미니수박볼젤리 Big Ball Jelly JJAEMI째미 Eating show,https://i.ytimg.com/vi/__g7wlFxK4w/hqdefault.jpg,0
14,_-I0Qg8AFvg,?전통 가요 트로트 메들리 ?  감나무골.하와이연정.행복이란.몰래한사랑.항구.삼백리한려수도.물새우는강언덕.돌아와요부산항에.열아홉순정.,https://i.ytimg.com/vi/_-I0Qg8AFvg/hqdefault.jpg,0
15,_-MgLwisq0k,[커리WATCH] 스테픈 커리에게 연평균 600억 안긴 골든스테이트. 과연 제정신일까?,https://i.ytimg.com/vi/_-MgLwisq0k/hqdefault.jpg,0
16,_1onVOBm9KQ,테니스화 특징 및 구입장소에 대한 어드바이스,https://i.ytimg.com/vi/_1onVOBm9KQ/hqdefault.jpg,0
17,_1p335prxzs,트위치를 도박 방송으로 유행시킨 그 게임???,https://i.ytimg.com/vi/_1p335prxzs/hqdefault.jpg,0
18,_2E2wLOn6Tc,[출근길레슨] 테이크백의 정의를 내려드릴게요. 이제 더이상 헷갈리지마세요. 프로허석,https://i.ytimg.com/vi/_2E2wLOn6Tc/hqdefault.jpg,0
19,_2Vrsti9g2g,[오버워치] 티어 올리는 꿀팁 알려달라고? 지금부터 하나씩 푼다 / 잘 새겨들으세요 / 그마경쟁전티어올리는법overwatch모이라 장인 / [오버워치 공략] / 시심이,https://i.ytimg.com/vi/_2Vrsti9g2g/hqdefault.jpg,0
20,_3NUHk7865o,남자 97%가 좋아하는 목소리의 여성분...계속 듣게됨,https://i.ytimg.com/vi/_3NUHk7865o/hqdefault.jpg,0
21,_4E6MkUj5h8,[Playlist] 설레고 둠칫한 플리는 자신있다 이말이야??? | 아무때나 틀어놓기 좋은 둠칫한 감성 플레이리스트 |,https://i.ytimg.com/vi/_4E6MkUj5h8/hqdefault.jpg,0
22,_5lG9fNunNQ,미국 여자 대학생 테니스 복식경기 소개,https://i.ytimg.com/vi/_5lG9fNunNQ/hqdefault.jpg,0
23,_5rWxlhSj_Q,안나?수지를 닮은 반에서 제일 예쁘지만 가난한 여자애 반전인생?원작 해석포함,https://i.ytimg.com/vi/_5rWxlhSj_Q/hqdefault.jpg,0
24,_6RFbCSv_v4,시시콜콜 연애토크 하면서 쿨톤 메이크업하고??‍♀️ 하루필름 찍고 맛있는 거 먹는 vlog?,https://i.ytimg.com/vi/_6RFbCSv_v4/hqdefault.jpg,0
