,video_id,title,thumbnail,tag_id
0,rxBWzEX2fDU,2021-2022시즌 제 2회 KBL FAN AWARDS?,https://i.ytimg.com/vi/rxBWzEX2fDU/hqdefault.jpg,1
1,R_YW3pPnQ8I,변준형 vs 크록스맨 ? 드디어 성사된 테크니션들의 농구 1on1 | 크록스맨 시즌2,https://i.ytimg.com/vi/R_YW3pPnQ8I/hqdefault.jpg,1
2,-dW67QC3E9I,대부분 붙기 꺼려 하는 팀 1위?! '아잇스포츠 울산' [AAB x KXO3X3 서울투어 EP3],https://i.ytimg.com/vi/-dW67QC3E9I/hqdefault.jpg,1
3,sDrZJKZhNBk,2022 KXO 서울투어 1라운드 예선 1게임! vs DETOP134,https://i.ytimg.com/vi/sDrZJKZhNBk/hqdefault.jpg,1
4,0U5MBpud2dY,'재활하다가 부상당할 것 같아요...' 프로선수 재활에 도전했다가 큰코다친 일반인의 최후,https://i.ytimg.com/vi/0U5MBpud2dY/hqdefault.jpg,1
5,15Ri7CsssHk,동네에서 쓰기 좋은 드리블 TOP 5,https://i.ytimg.com/vi/15Ri7CsssHk/hqdefault.jpg,1
6,T9f3dSFa2fs,듀란트 영입에 관심 있는 골스! 재결합에 대한 골스선수들의 반응은! 등 스펜서 NBA 모든 소식 모음!,https://i.ytimg.com/vi/T9f3dSFa2fs/hqdefault.jpg,1
7,1I_6pftM6Hw,스핀무브 커리버전(간결) 카이리버전(스웩)  알려 준다! Feat.@댓츠터프TV ToughTV,https://i.ytimg.com/vi/1I_6pftM6Hw/hqdefault.jpg,1
8,2A79g7xYDkw,81년생 농구타짜 42살이 보여준 놀라운 퍼포먼스 ㅣ 21-22시즌,https://i.ytimg.com/vi/2A79g7xYDkw/hqdefault.jpg,1
9,2hkWkt5apxo,[긴급속보] NBA에서 715경기를 뛰었던 이 선수가 진짜 온다고??,https://i.ytimg.com/vi/2hkWkt5apxo/hqdefault.jpg,1
10,UGVjS0vGdVM,신경전 도중 상대선수에게 뱉은 한마디는?,https://i.ytimg.com/vi/UGVjS0vGdVM/hqdefault.jpg,1
11,UiJR38gMWNk,‘농구의 신’이 된 백발의 할아버지를 잘못 건든 길거리 양아치들의 최후,https://i.ytimg.com/vi/UiJR38gMWNk/hqdefault.jpg,1
12,uRgMdV_DNHo,[Live] 3전 전승 8강 진출! 아시아컵 조별리그 리뷰 \u0026 비시즌 아시아쿼터 외국인 이슈 (22.07.18) l 크블인생 Full ver.,https://i.ytimg.com/vi/uRgMdV_DNHo/hqdefault.jpg,1
13,4IUpgqYwJ20,NBA 선수들의 기발한 패스 TOP 5,https://i.ytimg.com/vi/4IUpgqYwJ20/hqdefault.jpg,1
14,4siB__HfyAE,커피아가라 폭포는 크블티비가 처리했으니 안심하라구! | 크블 하드털이,https://i.ytimg.com/vi/4siB__HfyAE/hqdefault.jpg,1
15,uyvNDP-Pnfk,[한글자막] 악플 읽는 NBA 선수들 - 2022,https://i.ytimg.com/vi/uyvNDP-Pnfk/hqdefault.jpg,1
16,5ICcyMtmczA,수비수 발목 '아작'내는 NBA 앵클브레이커,https://i.ytimg.com/vi/5ICcyMtmczA/hqdefault.jpg,1
17,vIXLTQtks3c,프로도 못 넣는 최악의 농구 골대 (with 이재도 선수) | 크록스맨 시즌2,https://i.ytimg.com/vi/vIXLTQtks3c/hqdefault.jpg,1
18,62APasgA2ts,[조코피TV] 티어로 알아보는 NBA선수들 '얘네가 여기 있을 애들이 아닌데...?',https://i.ytimg.com/vi/62APasgA2ts/hqdefault.jpg,1
19,6DUdgGuRj68,예상보다 페이컷 많이 한 하든! 릴라드 연장계약 연봉 793억! 레이커스가 원하는 선수는 어빙이 아닌 다른 선수 등 스펜서 NBA 소식 모음!,https://i.ytimg.com/vi/6DUdgGuRj68/hqdefault.jpg,1
20,vTNOSx5CEmc,여농에 평화 중재자가 존재한다는데?,https://i.ytimg.com/vi/vTNOSx5CEmc/hqdefault.jpg,1
21,6PaRrJvyWhM,[속보] 여농 선수들 인성논란??,https://i.ytimg.com/vi/6PaRrJvyWhM/hqdefault.jpg,1
22,6rQUVXiBptE,NBA 진기명기 46부 - 21/22 시즌결산,https://i.ytimg.com/vi/6rQUVXiBptE/hqdefault.jpg,1
23,6TY9EJUQdxo,EP.9 '허재가 심판허재' 올스타전 2부 [웹오리지널: 모던허재],https://i.ytimg.com/vi/6TY9EJUQdxo/hqdefault.jpg,1
24,7mRNXq-OsFI,3X3 국가대표의 클라스를 느낄 수 있는 1대1... 국대는 국대다 ㄷㄷ,https://i.ytimg.com/vi/7mRNXq-OsFI/hqdefault.jpg,1
25,wPXK88l1rz4,자 게임을 시작하지 (with 오재현 선수) 농구 챌린지 | 크록스맨 시즌 2,https://i.ytimg.com/vi/wPXK88l1rz4/hqdefault.jpg,1
26,9cRa4z-qBH0,[WKBL 루머\u0026팩트] 포지션 랭킹 특집! 포워드 1위 팀은? // KB 전지훈련 시상식 // 우리은행 일본행 // 코로나로 다시 멈춘 하나원큐 // 신한은행 변소정 강력 다크호스,https://i.ytimg.com/vi/9cRa4z-qBH0/hqdefault.jpg,1
